,Year,Total,Processed,Fresh
0,1971,12.217195380933347,1.4915415508930416,10.725653830040306
1,1972,11.573486869687848,0.8758080192095135,10.697678850478336
2,1973,11.39528948746868,1.1545729534847509,10.24071653398393
3,1974,12.72902087405426,1.5433521467917364,11.185668727262524
4,1975,12.468142545595978,1.9645147773101264,10.50362776828585
5,1976,11.765056390029123,0.7590252482399613,11.006031141789162
6,1977,12.403955793478904,1.336433692488615,11.067522100990288
7,1978,12.222690043623784,1.3055123362311023,10.917177707392682
8,1979,13.371100424162982,1.92723114776388,11.443869276399102
9,1980,12.153430346908124,0.7708477696003093,11.382582577307817
10,1981,11.555421109033508,0.8213517248636756,10.734069384169834
11,1982,14.248444141213152,2.00435745283994,12.244086688373212
12,1983,13.822349865518314,1.6569301384081567,12.165419727110155
13,1984,14.55991210291604,1.4833597309898965,13.076552371926145
14,1985,15.196879569330637,1.5730002741690636,13.623879295161574
15,1986,15.626682003066682,1.8906617912246364,13.736020211842046
16,1987,14.930303872176736,1.5191945000082367,13.4111093721685
17,1988,16.216549915639884,1.667854089567833,14.548695826072052
18,1989,16.37641980258104,1.613460014110018,14.762959788471024
19,1990,17.19414103610574,2.1338834231925543,15.060257612913183
20,1991,17.258600242323457,1.5718094686638289,15.686790773659627
21,1992,17.536575423394865,1.4358677747242052,16.10070764867066
22,1993,19.166145427076906,1.9926271818793115,17.17351824519759
23,1994,17.86298950581508,0.94521362562444,16.91777588019064
24,1995,19.102665686129797,1.3211898455864977,17.781475840543294
25,1996,19.164960970978285,0.8420838472263944,18.32287712375189
26,1997,19.73278540675016,0.8933727022630001,18.83941270448716
27,1998,19.494340124701296,1.094203984318129,18.400136140383168
28,1999,20.732694383644173,2.2543895535186804,18.47830483012549
29,2000,20.431179696032725,1.557413088690972,18.873766607341757
30,2001,19.50500032789106,1.037348578910504,18.46765174898056
31,2002,20.40290364478384,1.0795714916506536,19.323332153133183
32,2003,21.35495818663873,1.8478289694498409,19.50712921718889
33,2004,23.37755504473172,1.460330101303848,21.91722494342787
34,2005,22.034631045820014,1.1371807823764488,20.897450263443563
35,2006,21.68221518015469,1.7664567827661135,19.91575839738858
36,2007,22.63536140947146,1.0230732250072103,21.61228818446425
37,2008,21.693138938867563,1.5083162189633017,20.18482271990426
38,2009,21.50191388148737,1.920339069871869,19.5815748116155
39,2010,20.921105309461623,1.3381243649902632,19.58298094447136
40,2011,20.4350893499708,1.3097806019027374,19.12530874806806
41,2012,20.59192324175742,1.286700961451133,19.30522228030629
42,2013,19.44819495827725,0.9586946935977668,18.48950026467948
43,2014,19.833185087039787,1.4650621693284187,18.368122917711368
44,2015,19.6183224356032,1.3543200908477346,18.26400234475546
45,2016,24.26814060769266,1.523434616003229,22.744705991689436
46,2017,25.37937502580893,0.3146067067083597,25.064768319100565
47,2018,22.380628970650378,1.823659592039221,20.55696937861116
48,2019,20.78538428626855,1.4053025000627288,19.38008178620582
