,Year,Total,Processed,Fresh
0,1971,1.3133026422871892,0.6189016714741814,0.6944009708130078
1,1972,1.3720571139993143,0.5373580249266305,0.8346990890726836
2,1973,1.352254269521351,0.5948536871959189,0.7574005823254322
3,1974,1.4450230531110009,0.6571023221450147,0.7879207309659861
4,1975,1.5055046695651773,0.5877973635593338,0.9177073060058434
5,1976,1.6437965464260325,0.6118521338317243,1.0319444125943082
6,1977,1.753571347490681,0.6656623032251329,1.087909044265548
7,1978,1.5514115955702317,0.7638472942920683,0.7875643012781635
8,1979,1.7608553909044458,0.6748986247806092,1.0859567661238363
9,1980,1.9162554122058968,0.7819975760343569,1.1342578361715396
10,1981,2.2777602776062547,0.9097319603767514,1.3680283172295034
11,1982,2.221161041914311,0.8946497665684705,1.3265112753458406
12,1983,2.262698895039414,0.8478884113577485,1.4148104836816655
13,1984,2.774221106165484,0.949792720903075,1.8244283852624092
14,1985,2.76737723616784,0.9281213254719752,1.8392559106958644
15,1986,3.1111565295801804,0.9258342163548045,2.185322313225376
16,1987,3.077090986968913,0.9453303899441526,2.13176059702476
17,1988,3.1380167414221645,0.9439190926492016,2.194097648772962
18,1989,3.0623994307477096,0.7510248967017328,2.311374534045977
19,1990,2.948618889226488,0.7577756544544482,2.19084323477204
20,1991,2.533360297917497,0.5818271194865342,1.9515331784309629
21,1992,2.463471710316317,0.6561114761341253,1.807360234182192
22,1993,2.7783993034908074,0.6877574330176174,2.09064187047319
23,1994,2.608600191317816,0.5872363686056576,2.021363822712158
24,1995,2.2439113596716647,0.6067380721571746,1.6371732875144902
25,1996,2.2002082503977127,0.479196780696192,1.7210114697015209
26,1997,2.2006903631573547,0.4352861302910828,1.7654042328662718
27,1998,2.2333695595675715,0.7745571082338881,1.458812451333683
28,1999,2.267397544997225,0.5029549305572961,1.764442614439929
29,2000,2.300490516351789,0.5634731509109904,1.7370173654407988
30,2001,2.0210956342393094,0.5017643370047129,1.5193312972345965
31,2002,1.728026608426937,0.3026846534721956,1.4253419549547413
32,2003,1.919953653541837,0.3607265298325765,1.5592271237092603
33,2004,1.9415885748667243,0.3823754620873483,1.559213112779376
34,2005,2.115591092361975,0.3649426853476529,1.7506484070143222
35,2006,2.0550377919825467,0.3576565600205286,1.6973812319620178
36,2007,2.044878916255911,0.3646699439332106,1.6802089723227005
37,2008,2.014758960980596,0.4425017371755294,1.572257223805066
38,2009,2.0890759213039454,0.3561135283918932,1.7329623929120523
39,2010,1.7047134581951628,0.3704702674145759,1.334243190780587
40,2011,1.6899993827923847,0.442757532258817,1.2472418505335676
41,2012,1.5138752137519524,0.3379370114284645,1.175938202323488
42,2013,1.667157253988676,0.336253957557966,1.33090329643071
43,2014,1.648689874902704,0.3568136872660936,1.2918761876366105
44,2015,1.9210906594538129,0.3421926119190089,1.578898047534804
45,2016,2.066367075488316,0.4078801910050881,1.6584868844832277
46,2017,2.8995129734553307,0.5285969967225497,2.370915976732781
47,2018,3.088142521097382,0.5825764646181839,2.505566056479198
48,2019,3.705598036197518,0.6781216291578174,3.0274764070397007
