,Year,Total,Processed,Fresh
0,1971,1.277628619246872,0.8990019151474022,0.3786267040994697
1,1972,1.2655819462121625,0.8624299090127876,0.403152037199375
2,1973,1.2927251958231505,0.8923835397349237,0.4003416560882266
3,1974,1.0997691538765468,0.7110226258714591,0.3887465280050876
4,1975,1.2026265447920717,0.7908713716917305,0.4117551731003412
5,1976,1.224108434743823,0.7928928115724545,0.4312156231713683
6,1977,0.9933761891213372,0.6573568721411351,0.336019316980202
7,1978,0.8459551443469999,0.557804550191958,0.2881505941550419
8,1979,0.7395644986522247,0.4889590910851856,0.2506054075670391
9,1980,0.7854682347058661,0.4915097055963221,0.2939585291095439
10,1981,0.7957054118282266,0.4852769137024167,0.3104284981258099
11,1982,0.7207891214915982,0.3433535951078056,0.3774355263837925
12,1983,0.8382699588524616,0.4059866723949507,0.4322832864575109
13,1984,0.8121063438736408,0.4059340894014218,0.4061722544722189
14,1985,0.8625604650732854,0.3971985266837455,0.4653619383895399
15,1986,0.9902596346040148,0.3871164937070311,0.6031431408969835
16,1987,0.9470656990823876,0.3809259320274789,0.5661397670549085
17,1988,1.037486256280074,0.4553483987086821,0.5821378575713917
18,1989,0.9508449836259104,0.3804990536989269,0.5703459299269835
19,1990,1.0060940644139893,0.4192269302608222,0.5868671341531672
20,1991,0.9687954524977022,0.3681881457870631,0.600607306710639
21,1992,0.9885923468823716,0.3929389061636317,0.5956534407187399
22,1993,0.9091817825594128,0.3418325904209333,0.5673491921384796
23,1994,0.9353065648582578,0.3758691189510925,0.5594374459071653
24,1995,0.8992554153145481,0.3425008675067621,0.556754547807786
25,1996,0.9119431117124572,0.3340449298807908,0.5778981818316665
26,1997,0.937547973109316,0.278751496589412,0.6587964765199039
27,1998,0.9795675645522656,0.2485247635454386,0.7310428010068268
28,1999,1.1239019722322443,0.2297859658590551,0.8941160063731894
29,2000,1.2524673530307917,0.295815468051065,0.9566518849797264
30,2001,1.2044382110738785,0.2846051634547283,0.91983304761915
31,2002,1.2429903086486362,0.2794066161329492,0.9635836925156872
32,2003,1.3434836009773066,0.3002751751321659,1.0432084258451406
33,2004,1.3966039746922436,0.2718868760210765,1.1247170986711672
34,2005,1.3657999690050129,0.2495062519469575,1.1162937170580551
35,2006,1.4102260620967118,0.2763464301653964,1.1338796319313154
36,2007,1.3955329518300503,0.2349125585521713,1.1606203932778791
37,2008,1.4815874050462203,0.296954070420117,1.184633334626103
38,2009,1.5227994580553204,0.2284421953432007,1.2943572627121196
39,2010,1.581679738324249,0.2153817542764069,1.3662979840478418
40,2011,1.6436188946254835,0.2616749372039022,1.3819439574215815
41,2012,1.676110164038913,0.2276271708460897,1.4484829931928236
42,2013,1.6323868957171792,0.2170462436782517,1.4153406520389276
43,2014,1.8212350760582705,0.1691052893607361,1.6521297866975344
44,2015,1.6404000262069074,0.1838319940947329,1.4565680321121746
45,2016,1.8029998798078344,0.2388497403019267,1.5641501395059074
46,2017,1.8234851623418589,0.2048177185790228,1.618667443762836
47,2018,1.9024947981509035,0.1442899744328656,1.758204823718038
48,2019,1.917685714396576,0.1586667454691115,1.7590189689274645
